date,home_mae,away_mae,home_rmse,away_rmse,outcome_acc
2026-08-10 06:56:11.432445,1.0055410102657936,0.9017888878655879,1.25695904272492,1.1608716023018424,0.5255474452554745
2026-08-10 07:03:28.514439,1.0055410102657936,0.9017888878655879,1.25695904272492,1.1608716023018424,0.5255474452554745
2026-08-18 07:35:28.148243,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-19 07:35:06.384390,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-20 07:35:40.522657,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-21 07:36:14.264999,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-22 07:33:57.060511,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-23 07:34:23.181800,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-24 07:44:37.234469,1.0049596208769376,0.901803361464337,1.2557012674630568,1.1603934293873113,0.52356780275562
2026-08-25 07:36:25.049836,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-26 07:36:22.290810,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-27 10:38:52.020852,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-28 11:01:52.070876,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-29 07:29:09.102294,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-30 07:29:35.966825,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-08-31 07:40:26.846596,1.0057643580888778,0.9010740092342243,1.255847595234019,1.1592959358241086,0.5237752161383286
2026-09-01 07:33:41.027102,1.0054564420055894,0.898926909293768,1.257468205275049,1.1571305035891213,0.5239799570508232
2026-09-02 07:34:39.430398,1.0054564420055894,0.898926909293768,1.257468205275049,1.1571305035891213,0.5239799570508232
2026-09-03 07:33:25.586746,1.0054564420055894,0.898926909293768,1.257468205275049,1.1571305035891213,0.5239799570508232
